block_time,transaction_signature,block_num,program_id,trade_type,wallet_address,token_address,is_buy,amount_in_sol,amount_in_token,change_in_sol,change_in_tokens,price_in_sol,virtual_sol_reserves,virtual_token_reserves,real_sol_reserves,real_token_reserves,fee_recipient,fee_basis_points,fee_amount,creator_address,creator_fee_basis_points,creator_fee_amount,ingested_at
1757812528,5SYFyyGDETmUFhm9DGDinSViBMG1DNH1885LySk9qT7bWP6RVJdTAUYWtW6wENUQ4BgBb8kanBXKC6wVqM2gbYUv,366663315,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,trade,GAesWRsvcpVTafpDS8N5VR3eXvtpMynSS8shcZfdL29s,8gQkv453h8zzwBNDvJdtVo74DYX5kqAAog1tdHNypump,true,9777777,133854584032,-9777777,133854584032,0.0000000730,48496200419,663763341501181,18496200419,383863341501181,7hTckgnGnLQR6sdH7YkqFTAA7VwTfYFaZ6EhEsU3saCX,95,92889,8n1vwEpQuNAUjqcUBe1F7uSbvRqPnAXhtQPG6VBcomWP,30,29334,1757812545
1757812528,5oRnT71oqDJXzoW9UszZwxPAh7HMfUrH3x9ogN8JSb1Xu2yatQ1sP7AyvqEia1g4GUZVpZnBz7a7MTDejqyRce96,366663315,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,trade,4TAwfKDemmsF2qjvVSjNYyDsis4aYCrjqPNUtWnivYMe,8gQkv453h8zzwBNDvJdtVo74DYX5kqAAog1tdHNypump,true,98750000,1348836235207,-98750000,1348836235207,0.0000000732,48594950419,662414505265974,18594950419,382514505265974,62qc2CNXwrYqQScmEdiZFFAnJR262PxWEuNQtxfafNgV,95,938125,8n1vwEpQuNAUjqcUBe1F7uSbvRqPnAXhtQPG6VBcomWP,30,296250,1757812545
1757812529,MGDvbkeUsy3cbdA7ipyvmXBgGURSKvspQnsxx5sE9Qoxq4mFYBULLTJWU8EZHQjAm2oep3cBvGc7KGFd1wt1x2c,366663316,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,trade,7K39Sa2qbabSdmtBTmNxrxPDw2cDzkfzB7iw7pw1YCku,8gQkv453h8zzwBNDvJdtVo74DYX5kqAAog1tdHNypump,false,127690717,1745181877286,127690717,-1745181877286,0.0000000732,48467259702,664159687143260,18467259702,384259687143260,7VtfL8fvgNfhz17qKRMjzQEXgbdpnHHHQRh54R9jP2RJ,95,1213062,8n1vwEpQuNAUjqcUBe1F7uSbvRqPnAXhtQPG6VBcomWP,30,383073,1757812545
1757812529,oPnHRjW2cTGkoKcwsvx9HVLLFGWHLxgwJhTFENhADtJjr4cHRKaspeiQy1iCkGVkRGF7zNFQcsP34xn5La6rnne,366663316,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,trade,EnDvkVBw4NBhaqwKoFf7ZMMSTFH6YMRxh8TQDtS3Swcj,8gQkv453h8zzwBNDvJdtVo74DYX5kqAAog1tdHNypump,false,51679583,708934933935,51679583,-708934933935,0.0000000729,48415580119,664868622077195,18415580119,384968622077195,G5UZAVbAf46s7cKWoyKu8kYTip9DGTpbLZ2qa9Aq69dP,95,490957,8n1vwEpQuNAUjqcUBe1F7uSbvRqPnAXhtQPG6VBcomWP,30,155039,1757812545
1757812529,58qtZMc4CgZkdVDTZzoQps8An1itwCRKWDLK5cFW9mTQNa5BSMRiafX7wozRTCFtFaBnkgot5ZTtDUtgJCFM6o7f,366663318,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,trade,8MwB7eReveH3Q4rMo51tUe8brQUfRkDtmRj8KMVwTio4,8gQkv453h8zzwBNDvJdtVo74DYX5kqAAog1tdHNypump,true,11988000,164584870788,-11988000,164584870788,0.0000000728,48427568119,664704037206407,18427568119,384804037206407,9rPYyANsfQZw3DnDmKE3YCQF5E8oD89UXoHn9JFEhJUz,95,113886,8n1vwEpQuNAUjqcUBe1F7uSbvRqPnAXhtQPG6VBcomWP,30,35964,1757812547
1757812530,46WtpppWY3ARi2NvvfUMP44zNfJ3xE4dxTonbwpSFwLNQcD655s7q7m9ZzpHBxD5RJvv685xfZ2LHrzEENFrriY8,366663320,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,trade,ESyqh8xHfZSULJu4DS1nxf2xH71AtHBVsxFwqGw4kn7h,8gQkv453h8zzwBNDvJdtVo74DYX5kqAAog1tdHNypump,true,9777777,134180098570,-9777777,134180098570,0.0000000729,48437345896,664569857107837,18437345896,384669857107837,62qc2CNXwrYqQScmEdiZFFAnJR262PxWEuNQtxfafNgV,95,92889,8n1vwEpQuNAUjqcUBe1F7uSbvRqPnAXhtQPG6VBcomWP,30,29334,1757812547
1757812531,6SDPfFjEhM5JuMq7H8Kzryjtin8hEqVwkRY11Y4tg5tAp7WQ4et713AhXhLFptxrq1WuRrDfPK2WGALT6JqqjD2,366663323,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,trade,ESyqh8xHfZSULJu4DS1nxf2xH71AtHBVsxFwqGw4kn7h,8gQkv453h8zzwBNDvJdtVo74DYX5kqAAog1tdHNypump,true,9777777,134125937126,-9777777,134125937126,0.0000000729,48447123673,664435731170711,18447123673,384535731170711,G5UZAVbAf46s7cKWoyKu8kYTip9DGTpbLZ2qa9Aq69dP,95,92889,8n1vwEpQuNAUjqcUBe1F7uSbvRqPnAXhtQPG6VBcomWP,30,29334,1757812549
1757812532,3jYA6gpqHSaeAbAb7VobHoBxfTTU6HVb4cVhjC2FDa9sj8FbpmC9wLPLeBH96MYCJrduT9cPgZmWqFtcyvxQauLq,366663324,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,trade,8Vj6FVp8z3K7WBK8PG5HWQgzeMmyWddjzUTTnouMf5D1,8gQkv453h8zzwBNDvJdtVo74DYX5kqAAog1tdHNypump,true,9408702,129012070562,-9408702,129012070562,0.0000000729,48456532375,664306719100149,18456532375,384406719100149,62qc2CNXwrYqQScmEdiZFFAnJR262PxWEuNQtxfafNgV,95,89383,8n1vwEpQuNAUjqcUBe1F7uSbvRqPnAXhtQPG6VBcomWP,30,28227,1757812549
1757812532,2ihQMRJGRJuVznReT3Y5N2jsMmcM5q6HXywDQUJH2WkLdAK7abBojW7VAdT1aYsad5217SL9o4aoQu9k2VM1whm7,366663324,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,trade,3fbocR7M7nF5jxwuGzE8o3QF8u9e98AHumqMzM8Sdc62,8gQkv453h8zzwBNDvJdtVo74DYX5kqAAog1tdHNypump,true,48888888,669558493506,-48888888,669558493506,0.0000000730,48505421263,663637160606643,18505421263,383737160606643,9rPYyANsfQZw3DnDmKE3YCQF5E8oD89UXoHn9JFEhJUz,95,464445,8n1vwEpQuNAUjqcUBe1F7uSbvRqPnAXhtQPG6VBcomWP,30,146667,1757812549
1757812532,4dbtJ4qfAVHpitrcZ44SUZuzrNNU3KE7xgTQr7jsgVHJZ4FaZUwPMKQ4Pj5wGEGMxgP5GbVk6ZH4d473Jkxe1Qbo,366663325,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,trade,9F636phky8wNW5e67fa6DwoMciDkKegBTFzhfrodGigs,8gQkv453h8zzwBNDvJdtVo74DYX5kqAAog1tdHNypump,false,972436283,13576779461135,972436283,-13576779461135,0.0000000716,47532984980,677213940067778,17532984980,397313940067778,G5UZAVbAf46s7cKWoyKu8kYTip9DGTpbLZ2qa9Aq69dP,95,9238145,8n1vwEpQuNAUjqcUBe1F7uSbvRqPnAXhtQPG6VBcomWP,30,2917309,1757812549
1757812532,39NRFyV6pXftCSFomYZVWqJA4sio4uRfm9d3hnHCio2sP9DS1y3UqjWYSvxpXLZ9tGNwsM4p9x8g35k3R4if67WK,366663325,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,trade,7bsTkeWcSPG6nzsbXucxV89YUULoSExNJdX2WqfLHwZ4,8gQkv453h8zzwBNDvJdtVo74DYX5kqAAog1tdHNypump,false,972544315,14145496865871,972544315,-14145496865871,0.0000000688,46560440665,691359436933649,16560440665,411459436933649,62qc2CNXwrYqQScmEdiZFFAnJR262PxWEuNQtxfafNgV,95,9239171,8n1vwEpQuNAUjqcUBe1F7uSbvRqPnAXhtQPG6VBcomWP,30,2917633,1757812549
1757812533,5Hnc5Ct1sWyANxRSeC8JZTDanBMmhHC69bu6f96ePRMsgWjnT87vHKykS7dZ8n19uYvVKF3sHKG4wxyL88J46Gcm,366663327,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,trade,7Lt9osZ8cnpaPS1RkniGBGxrUjQ9x552HDC9xgRvctoX,8gQkv453h8zzwBNDvJdtVo74DYX5kqAAog1tdHNypump,true,9777777,145156252801,-9777777,145156252801,0.0000000674,46570218442,691214280680848,16570218442,411314280680848,62qc2CNXwrYqQScmEdiZFFAnJR262PxWEuNQtxfafNgV,95,92889,8n1vwEpQuNAUjqcUBe1F7uSbvRqPnAXhtQPG6VBcomWP,30,29334,1757812551
1757812533,5PRwM49SXurMSxiQyJYEEUVowjUwUADVbkM8xDMBfova64RKGTPwEpejpz5KAvjesVXEJDhNm51T9ajimoCh4ta9,366663327,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,trade,ESyqh8xHfZSULJu4DS1nxf2xH71AtHBVsxFwqGw4kn7h,8gQkv453h8zzwBNDvJdtVo74DYX5kqAAog1tdHNypump,true,9777777,145095312243,-9777777,145095312243,0.0000000674,46579996219,691069185368605,16579996219,411169185368605,FWsW1xNtWscwNmKv6wVsU1iTzRN6wmmk3MjxRP5tT7hz,95,92889,8n1vwEpQuNAUjqcUBe1F7uSbvRqPnAXhtQPG6VBcomWP,30,29334,1757812551
1757812533,2u1hdCudLFvGEo4cx1heSZ7H5MdFRQ6Nb6UjvvEDmK3U78W9Z81ubtPYgY9VhRrTxTKxj2SYroosoBwCjq1EFH4L,366663328,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,trade,79iPDUwEWDhvwKGuxJvGj6muy4CzsdFipbjz8NP5RLNF,8gQkv453h8zzwBNDvJdtVo74DYX5kqAAog1tdHNypump,true,488888888,7177906270732,-488888888,7177906270732,0.0000000681,47068885107,683891279097873,17068885107,403991279097873,FWsW1xNtWscwNmKv6wVsU1iTzRN6wmmk3MjxRP5tT7hz,95,4644445,8n1vwEpQuNAUjqcUBe1F7uSbvRqPnAXhtQPG6VBcomWP,30,1466667,1757812551
1757812533,654VzJQYaWd2n49Z6Chm3sABFaQYQqkdgEv3Bx9CNvQxH9jzg7L56pkuaD5RfPTUNn1JLcVzBps2wKW5orNnRtT4,366663328,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,trade,8aaRWuPGNP1qoBk7jE9ZRMaUhNnCn1cujjUkv6KoEzVL,8gQkv453h8zzwBNDvJdtVo74DYX5kqAAog1tdHNypump,true,111000000,1608989335342,-111000000,1608989335342,0.0000000690,47179885107,682282289762531,17179885107,402382289762531,FWsW1xNtWscwNmKv6wVsU1iTzRN6wmmk3MjxRP5tT7hz,95,1054500,8n1vwEpQuNAUjqcUBe1F7uSbvRqPnAXhtQPG6VBcomWP,30,333000,1757812551
1757812534,5gvtV5NaLrNV6NwWi4GcgyJ6cABde2zgaxm8BfbpojGVRToyqsV7gnasF1s3YWVfY9gQrXn3sZSJzixArML1iNBG,366663330,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,trade,6d2CGFwJenqWue87fW8yW1nGvdwJU2wu4crAM9ppYfD2,8gQkv453h8zzwBNDvJdtVo74DYX5kqAAog1tdHNypump,false,198061583,2876301958395,198061583,-2876301958395,0.0000000689,46981823524,685158591720926,16981823524,405258591720926,AVmoTthdrX6tKt4nDjco2D775W2YK3sDhxPcMmzUAmTY,95,1881586,8n1vwEpQuNAUjqcUBe1F7uSbvRqPnAXhtQPG6VBcomWP,30,594185,1757812551
1757812534,VWevw4rFMY1y6L3jDASyBAvUb63Fc6sot7N57GzyvuTQf67cwTx1Pky24Zzkih4xPpwcw7pg3ZgyDe6MUyHnPd1,366663330,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,trade,FtcfsxyhvJVzgEAe3HThDcUqnc3Gc42uyMtYpMZHL6y1,8gQkv453h8zzwBNDvJdtVo74DYX5kqAAog1tdHNypump,false,170261636,2492038682408,170261636,-2492038682408,0.0000000683,46811561888,687650630403334,16811561888,407750630403334,AVmoTthdrX6tKt4nDjco2D775W2YK3sDhxPcMmzUAmTY,95,1617486,8n1vwEpQuNAUjqcUBe1F7uSbvRqPnAXhtQPG6VBcomWP,30,510785,1757812551
1757812535,2HcicmxrdhCtYTJsEfKeHCYJnkuiXqoFPDsBcFCGqmQPv548qNQwKgen2oQRBcnQcwMD4F85JwXrEYZttoH52CJz,366663332,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,trade,2ggw2zVqH1wwK7Y4gw6RXhg9VmBB4q3UePKbgbWFCauq,8gQkv453h8zzwBNDvJdtVo74DYX5kqAAog1tdHNypump,false,1234496206,18625641682335,1234496206,-18625641682335,0.0000000663,45577065682,706276272085669,15577065682,426376272085669,7hTckgnGnLQR6sdH7YkqFTAA7VwTfYFaZ6EhEsU3saCX,95,11727714,8n1vwEpQuNAUjqcUBe1F7uSbvRqPnAXhtQPG6VBcomWP,30,3703489,1757812555
1757812535,khH5esLwJMrmy52Pn6MH23QjL3moGCiGd3SpUthx8bRhiSRSDPtvm18SXAye7F63xCdg4RvpKdYq7CuwX7qBqwy,366663332,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,trade,9FNz4MjPUmnJqTf6yEDbL1D4SsHVh7uA8zRHhR5K138r,8gQkv453h8zzwBNDvJdtVo74DYX5kqAAog1tdHNypump,false,2082820163,33821634177180,2082820163,-33821634177180,0.0000000616,43494245519,740097906262849,13494245519,460197906262849,G5UZAVbAf46s7cKWoyKu8kYTip9DGTpbLZ2qa9Aq69dP,95,19786792,8n1vwEpQuNAUjqcUBe1F7uSbvRqPnAXhtQPG6VBcomWP,30,6248461,1757812555
1757812535,MAJTcd8hjHZWSvnu28jRcHko7ztoZ8htczME1g7zgrrjxwre8y9e9wWjAVKWwiuQuvFpAuKWM8mh4aGmDXnhRyd,366663333,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,trade,BuDgf4ZCG74kRRZiXLsQ655YqjEPgpjAjyPffJahci1S,8gQkv453h8zzwBNDvJdtVo74DYX5kqAAog1tdHNypump,false,975072732,16972326606003,975072732,-16972326606003,0.0000000575,42519172787,757070232868852,12519172787,477170232868852,7VtfL8fvgNfhz17qKRMjzQEXgbdpnHHHQRh54R9jP2RJ,95,9263191,8n1vwEpQuNAUjqcUBe1F7uSbvRqPnAXhtQPG6VBcomWP,30,2925219,1757812555
1757812535,5brXZjgGahYpUZzN2u5iCGNh7PEmgPEjdZyRYLE6trdkP4WXJ9ix64C3G3vQYns4x3p1Qr6rJkd7gvBaYoQSq8Gv,366663333,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,trade,EpW8XRDUF9mi95jn6MsfMEuuCmUPqpd6mWMJx9EQ9BR3,8gQkv453h8zzwBNDvJdtVo74DYX5kqAAog1tdHNypump,false,892231088,16227029186584,892231088,-16227029186584,0.0000000550,41626941699,773297262055436,11626941699,493397262055436,FWsW1xNtWscwNmKv6wVsU1iTzRN6wmmk3MjxRP5tT7hz,95,8476196,8n1vwEpQuNAUjqcUBe1F7uSbvRqPnAXhtQPG6VBcomWP,30,2676694,1757812555
1757812535,2JuR8ykh5EMfpGDjCR1YXEJzFDACW8FPbNzBYcoBGirxw4k95zRJXq2RoCqWSgg7K9PTbXe3XdV3N7fRQ6ua2pJU,366663333,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,trade,8aaRWuPGNP1qoBk7jE9ZRMaUhNnCn1cujjUkv6KoEzVL,8gQkv453h8zzwBNDvJdtVo74DYX5kqAAog1tdHNypump,false,86432784,1608989335342,86432784,-1608989335342,0.0000000537,41540508915,774906251390778,11540508915,495006251390778,G5UZAVbAf46s7cKWoyKu8kYTip9DGTpbLZ2qa9Aq69dP,95,821112,8n1vwEpQuNAUjqcUBe1F7uSbvRqPnAXhtQPG6VBcomWP,30,259299,1757812555
1757812535,2Tewra5oVnkGbPwG7rmwGXqGD8RMg7xgZ1bg5CKjTWiocQ2rfnBhpefDDbnKqtWtio9PXKgKaTWN4b5V39PcJWwS,366663333,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,trade,22oPbKHNpwoXxtMuHGfFCNXZyEy62cHFWZj58XTzWCRT,8gQkv453h8zzwBNDvJdtVo74DYX5kqAAog1tdHNypump,false,931252890,17770177473745,931252890,-17770177473745,0.0000000524,40609256025,792676428864523,10609256025,512776428864523,9rPYyANsfQZw3DnDmKE3YCQF5E8oD89UXoHn9JFEhJUz,95,8846903,8n1vwEpQuNAUjqcUBe1F7uSbvRqPnAXhtQPG6VBcomWP,30,2793759,1757812555
1757812535,45bzKDj676PkNr6Hqi98mAuVMPr1RWsy1Yet4kQX2cDpZNLmRNu26DnxLm8euTWENA9Pbv2gr1YBfZL8WFRUmMoz,366663333,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,trade,7yXaoDMieEqjjvZ8ejatzZ5sZzEBfZLJC9io6idW44v5,8gQkv453h8zzwBNDvJdtVo74DYX5kqAAog1tdHNypump,true,9876542,192739272045,-9876542,192739272045,0.0000000512,40619132567,792483689592478,10619132567,512583689592478,62qc2CNXwrYqQScmEdiZFFAnJR262PxWEuNQtxfafNgV,95,93828,8n1vwEpQuNAUjqcUBe1F7uSbvRqPnAXhtQPG6VBcomWP,30,29630,1757812555
1757812535,3ekfc4jWtgK3ZGSHUfV2AKFcDY6VpJajsX6hoFgj3name16umYgsvjshqEu7ScHE8NfxEHayqhpAabHaydVYs84Q,366663333,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,trade,AFavye1AqEX3MQTLAh83hYbcrMVky9yRoWF9HgWiVufa,8gQkv453h8zzwBNDvJdtVo74DYX5kqAAog1tdHNypump,false,14043859,274091984465,14043859,-274091984465,0.0000000512,40605088708,792757781576943,10605088708,512857781576943,CebN5WGQ4jvEPvsVU4EoHEpgzq1VV7AbicfhtW4xC9iM,95,133417,8n1vwEpQuNAUjqcUBe1F7uSbvRqPnAXhtQPG6VBcomWP,30,42132,1757812555
1757812535,4HcetmyVuY6JyJEJeMpWucCDe6ZXV9KLJ9KLGKzGBDQYMLJeKZyGWoxXBE8YEwegmjxuEnQwtJaCpuc5wfYRuwgT,366663333,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,trade,AsNpeUmoxJSQh6nu47VB91bqSf9oyVDnuAqX7kX51m4u,8gQkv453h8zzwBNDvJdtVo74DYX5kqAAog1tdHNypump,false,707,13816222,707,-13816222,0.0000000512,40605088001,792757795393165,10605088001,512857795393165,62qc2CNXwrYqQScmEdiZFFAnJR262PxWEuNQtxfafNgV,95,7,8n1vwEpQuNAUjqcUBe1F7uSbvRqPnAXhtQPG6VBcomWP,30,3,1757812555
1757812535,3XZ8jherFvV44WWfchjymReA1c2MEpSGCeww9GtR8LBPktiuWZFFJ2qA3tYtt2wfnXrXZVcBnG15nqVNZtZn88ns,366663333,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,trade,4zdgUoKWWaodEuktPsLuprMrUrc9zph5dajRk2MrXyWo,8gQkv453h8zzwBNDvJdtVo74DYX5kqAAog1tdHNypump,false,83113,1622688060,83113,-1622688060,0.0000000512,40605004888,792759418081225,10605004888,512859418081225,7VtfL8fvgNfhz17qKRMjzQEXgbdpnHHHQRh54R9jP2RJ,95,790,8n1vwEpQuNAUjqcUBe1F7uSbvRqPnAXhtQPG6VBcomWP,30,250,1757812555
1757812535,3Ze7QRfeUY5VnkqBhvRo7P1AirqXAsjiMC9cYiiqNuw8hnipQJMhELYZ9cCBoXDXrLuvikzBvj5EWq4a5AiMHPQa,366663334,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,trade,Hf7AAN4czT3YH7NpevewNqXGKqwF9HDd1AvvGP3u7fcP,8gQkv453h8zzwBNDvJdtVo74DYX5kqAAog1tdHNypump,false,339255,6623583395,339255,-6623583395,0.0000000512,40604665633,792766041664620,10604665633,512866041664620,62qc2CNXwrYqQScmEdiZFFAnJR262PxWEuNQtxfafNgV,95,3223,8n1vwEpQuNAUjqcUBe1F7uSbvRqPnAXhtQPG6VBcomWP,30,1018,1757812555
1757812535,ZYWP7ucSAqLLYNyW6ajRgXS7MP2pxivbZzhYkED6nfztTjVisB4Y5Y5m9xPiARhrC5DoVvNYGXbXYfvKo62h1h7,366663334,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,trade,9A7EsQ7KBvP48Aixmfi3L5XeG7z9WUzGsopyp1UfYqsi,8gQkv453h8zzwBNDvJdtVo74DYX5kqAAog1tdHNypump,false,8193041,159993331451,8193041,-159993331451,0.0000000512,40596472592,792926034996071,10596472592,513026034996071,62qc2CNXwrYqQScmEdiZFFAnJR262PxWEuNQtxfafNgV,95,77834,8n1vwEpQuNAUjqcUBe1F7uSbvRqPnAXhtQPG6VBcomWP,30,24580,1757812555
1757812535,y6hp6j12xSgTZmwUJDeAk5ffQ5QPzdGxwv3bcssZmJbizoipUE6AwVGM3oGzbL2eKb1c29jvtn9pFWnFzrQer1L,366663334,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,trade,29rsbqkSGvvcY6YpriKpaGanFPQ8NvVc18Z14QDaDWfs,8gQkv453h8zzwBNDvJdtVo74DYX5kqAAog1tdHNypump,true,1051129085,20012379682798,-1051129085,20012379682798,0.0000000525,41647601677,772913655313273,11647601677,493013655313273,CebN5WGQ4jvEPvsVU4EoHEpgzq1VV7AbicfhtW4xC9iM,95,9985727,8n1vwEpQuNAUjqcUBe1F7uSbvRqPnAXhtQPG6VBcomWP,30,3153388,1757812555
1757812535,5gpPEHTWnT1me4ib3dr8vchzphUcrHjvyVy51sdrzWMwXT4d6QHqH5AgchKe3aJBCSrj2wJVJEUZVfL3uC1mhCtu,366663334,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,trade,GABMmRi7ohpCXmnbMrRpRHDmy4H3C6Hb5uDDhu3SqJEy,8gQkv453h8zzwBNDvJdtVo74DYX5kqAAog1tdHNypump,true,904426471,16427973003574,-904426471,16427973003574,0.0000000551,42552028148,756485682309699,12552028148,476585682309699,7VtfL8fvgNfhz17qKRMjzQEXgbdpnHHHQRh54R9jP2RJ,95,8592052,8n1vwEpQuNAUjqcUBe1F7uSbvRqPnAXhtQPG6VBcomWP,30,2713280,1757812555
1757812536,5gwkeNayFKFBzrRhiPiDtRmEtG16ATvcMaAZQ9xhWzAmffpArTvjMuArQGjhYnU4R8QQkoqnVnvbhXScxqjqgqsP,366663335,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,trade,3CNHWZGfa89Qo3hWg6z5hUDuCcNPKPKE2bd3QzGSAwR9,8gQkv453h8zzwBNDvJdtVo74DYX5kqAAog1tdHNypump,true,68444444,1214844387468,-68444444,1214844387468,0.0000000563,42620472592,755270837922231,12620472592,475370837922231,AVmoTthdrX6tKt4nDjco2D775W2YK3sDhxPcMmzUAmTY,95,650223,8n1vwEpQuNAUjqcUBe1F7uSbvRqPnAXhtQPG6VBcomWP,30,205334,1757812555
1757812536,623f46Akyhyey8MtgPMJMbkHk6mYQTy9B9xx2w5BG7rrpFsbmKKBbogj72jGK1WX1x1zpf7Xg5E6SMErErgUKapR,366663335,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,trade,SXUTovicfzQVBf5tY75vAK6haEXu8AgFSxakLQ5EAb5,8gQkv453h8zzwBNDvJdtVo74DYX5kqAAog1tdHNypump,false,401492358,7182444215109,401492358,-7182444215109,0.0000000559,42218980234,762453282137340,12218980234,482553282137340,AVmoTthdrX6tKt4nDjco2D775W2YK3sDhxPcMmzUAmTY,95,3814178,8n1vwEpQuNAUjqcUBe1F7uSbvRqPnAXhtQPG6VBcomWP,30,1204478,1757812555
1757812536,dRAVrz6k13ePZCUa6dyGbMTsELZBmvGeCGn9f6mgdN5s7mSc7Jffr7btEUQmSzGRj3fdFwdUdJa2KtufdXWGEKy,366663336,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,trade,6rUVQZgGwfun2aZ9qKnUggxPpbs6gdGxDfohWKaRYSmo,8gQkv453h8zzwBNDvJdtVo74DYX5kqAAog1tdHNypump,true,39111111,705673020263,-39111111,705673020263,0.0000000554,42258091345,761747609117077,12258091345,481847609117077,62qc2CNXwrYqQScmEdiZFFAnJR262PxWEuNQtxfafNgV,95,371556,8n1vwEpQuNAUjqcUBe1F7uSbvRqPnAXhtQPG6VBcomWP,30,117334,1757812555
1757812536,2XooYSXtCu7Jm8qhBJuvGo4Lp51RSBdE4m5RbWzparw1pxpL5jjQwpFSt4PcNLzBrNDLpYfV8x6wwnBioP3BBt57,366663336,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,trade,RPSyZMCMZsitpaBuQ8aPmk59oGzAnRHAR7RH5kMcpiz,8gQkv453h8zzwBNDvJdtVo74DYX5kqAAog1tdHNypump,true,195555555,3508861719741,-195555555,3508861719741,0.0000000557,42453646900,758238747397336,12453646900,478338747397336,CebN5WGQ4jvEPvsVU4EoHEpgzq1VV7AbicfhtW4xC9iM,95,1857778,8n1vwEpQuNAUjqcUBe1F7uSbvRqPnAXhtQPG6VBcomWP,30,586667,1757812555
1757812536,4rkqps1p6JGuUSmSPp2AyKCLu1mhjYM65vozpEiDGLsgDneHn5JLLBNPeUAXGHDLWxCyjxZ8sZDT9ZyWKpPQdx8h,366663337,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,trade,FKnNm9VUEHkPKuU4CE8n62qFeaF81gimmf1gmr297xDR,8gQkv453h8zzwBNDvJdtVo74DYX5kqAAog1tdHNypump,true,48888888,872170295524,-48888888,872170295524,0.0000000561,42502535788,757366577101812,12502535788,477466577101812,7VtfL8fvgNfhz17qKRMjzQEXgbdpnHHHQRh54R9jP2RJ,95,464445,8n1vwEpQuNAUjqcUBe1F7uSbvRqPnAXhtQPG6VBcomWP,30,146667,1757812555
1757812536,25sY6BPcjiakhZeugSaPZQhzDmAyF7YCH89n5JcyR8SuLzaSAjQzhJRK7Cd34mMw5HMWKMQT5E29vwZvyxzamw5w,366663337,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,trade,FtcfsxyhvJVzgEAe3HThDcUqnc3Gc42uyMtYpMZHL6y1,8gQkv453h8zzwBNDvJdtVo74DYX5kqAAog1tdHNypump,false,22754144,405680715741,22754144,-405680715741,0.0000000561,42479781644,757772257817553,12479781644,477872257817553,AVmoTthdrX6tKt4nDjco2D775W2YK3sDhxPcMmzUAmTY,95,216165,8n1vwEpQuNAUjqcUBe1F7uSbvRqPnAXhtQPG6VBcomWP,30,68263,1757812555
